Submission id,pid,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Authenticity check: QID128,Authenticity check: QID129,Authenticity check: QID130,Authenticity check: QID131,Authenticity check: QID1717414298,Authenticity check: QID7
6991fc6d3db85b817cfe24dd,5d35e1d0dd67fd00016dd197,APPROVED,Not Applicable,2026-02-15T17:03:50.028000Z,2026-02-15T17:06:26.876000Z,2026-02-15T18:43:02.330000Z,2026-02-15T17:06:27.416812Z,157,CPSEFESE,4098,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc6d445e36a55d615f6a,5cf510ccb0bafb00161ffd56,APPROVED,Not Applicable,2026-02-15T17:03:45.239000Z,2026-02-15T17:09:09.456000Z,2026-02-15T18:43:02.630000Z,2026-02-15T17:09:09.887237Z,325,CPSEFESE,3169,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc6e37a03e5877eaf2f9,6942c05a7a01b8119deb4a9c,APPROVED,Not Applicable,2026-02-15T17:03:46.843000Z,2026-02-15T17:08:49.831000Z,2026-02-15T18:43:02.984000Z,2026-02-15T17:08:50.287242Z,303,CPSEFESE,752,27,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc6e622ec8728aa9c853,5c4782d9cae0ab000188d2b4,APPROVED,Not Applicable,2026-02-15T17:03:46.339000Z,2026-02-15T17:10:19.427000Z,2026-02-15T18:43:03.228000Z,2026-02-15T17:10:19.826604Z,394,CPSEFESE,6138,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc6e8f8b0787f3a92095,5ee2d96eac3291203650f16e,APPROVED,Not Applicable,2026-02-15T17:03:47.970000Z,2026-02-15T17:06:33.995000Z,2026-02-15T18:44:22.662000Z,2026-02-15T17:06:34.363686Z,167,CPSEFESE,9619,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),N/A,N/A,N/A,Pass,Pass,N/A
6991fc6f3acc2a59ec12f22a,67236ad3b127a470bef82e3a,APPROVED,Not Applicable,2026-02-15T17:03:46.938000Z,2026-02-15T17:06:59.220000Z,2026-02-15T18:43:03.486000Z,2026-02-15T17:06:59.621702Z,193,CPSEFESE,209,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED,N/A,N/A,Pass,N/A,Pass,N/A
6991fc709fce8bac9fce47b8,660c9c1f2573830cbb45367a,APPROVED,Not Applicable,2026-02-15T17:03:50.434000Z,2026-02-15T17:09:51.549000Z,2026-02-15T18:44:22.890000Z,2026-02-15T17:09:51.926962Z,362,CPSEFESE,1554,54,Male,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc713852d0dea005fccc,5bf2f728bd9f150001f6cc42,APPROVED,Not Applicable,2026-02-15T17:04:29.254000Z,2026-02-15T17:09:43.023000Z,2026-02-15T18:44:23.130000Z,2026-02-15T17:09:43.503666Z,314,CPSEFESE,7109,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc724d4ecdc534dd74b7,665037ded96e1d5ab290e9ca,APPROVED,Not Applicable,2026-02-15T17:04:04.746000Z,2026-02-15T17:11:12.984000Z,2026-02-15T18:44:23.368000Z,2026-02-15T17:11:13.535827Z,429,CPSEFESE,1352,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,N/A,Pass,Pass,N/A
6991fc72688004096ac67dbc,5cae6a77b38ea60016e54889,APPROVED,Not Applicable,2026-02-15T17:07:45.304000Z,2026-02-15T17:13:20.038000Z,2026-02-15T18:43:03.722000Z,2026-02-15T17:13:20.491721Z,335,CPSEFESE,5227,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,Pass,N/A
6991fc7287a4b56b2c216229,6137e32367aae15b0156bd7e,APPROVED,Not Applicable,2026-02-15T17:03:53.923000Z,2026-02-15T17:08:46.590000Z,2026-02-15T18:44:23.603000Z,2026-02-15T17:08:47.015557Z,293,CPSEFESE,2700,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,N/A,N/A,Pass,N/A
6991fc72c88a30c03bbe75c0,614b2ae5644dcd015db6fc7f,APPROVED,Not Applicable,2026-02-15T17:03:50.608000Z,2026-02-15T17:07:32.533000Z,2026-02-15T18:43:03.977000Z,2026-02-15T17:07:32.949244Z,222,CPSEFESE,1472,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc73760fa44c2e01fca0,698f8820587ecbc27b6ce27d,APPROVED,Not Applicable,2026-02-15T17:03:56.167000Z,2026-02-15T17:09:13.812000Z,2026-02-15T18:43:04.233000Z,2026-02-15T17:09:14.273540Z,318,NOCODE,7,35,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,N/A,N/A,N/A
6991fc764de1a0e52960317a,6658be7c0acc6e0ea88985ae,APPROVED,Not Applicable,2026-02-15T17:03:54.934000Z,2026-02-15T17:06:55.476000Z,2026-02-15T18:43:04.512000Z,2026-02-15T17:06:55.857004Z,181,CPSEFESE,1034,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,Pass,N/A,Pass,N/A
6991fc76eabbd5f26dff3dcb,60455511710c89680924f7ac,APPROVED,Not Applicable,2026-02-15T17:03:54.561000Z,2026-02-15T17:08:39.712000Z,2026-02-15T18:44:23.824000Z,2026-02-15T17:08:40.109746Z,286,CPSEFESE,9258,42,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc772829b7ddd4c7220a,56a8bb427f2472000b9522f6,APPROVED,Not Applicable,2026-02-15T17:04:10.017000Z,2026-02-15T17:08:30.628000Z,2026-02-15T18:43:04.743000Z,2026-02-15T17:08:31.080828Z,261,CPSEFESE,3834,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc77f4f0f6c2a8e69677,62877d5f6a054e53313ac916,APPROVED,Not Applicable,2026-02-15T17:03:56.711000Z,2026-02-15T17:12:56.063000Z,2026-02-15T18:44:24.056000Z,2026-02-15T17:12:56.464940Z,540,CPSEFESE,14556,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,Pass,N/A
6991fc784de1a0e52960317c,615ddab1e4f013092538b6c5,APPROVED,Not Applicable,2026-02-15T17:05:07.307000Z,2026-02-15T17:08:45.105000Z,2026-02-15T18:44:24.315000Z,2026-02-15T17:08:45.555226Z,218,CPSEFESE,19804,62,Male,White,United States,United States,United States,English,No,Other,N/A,Pass,N/A,N/A,Pass,N/A
6991fc78cecd1723d23ed480,654bc148c95bca00d541ec33,APPROVED,Not Applicable,2026-02-15T17:03:58.595000Z,2026-02-15T17:08:13.231000Z,2026-02-15T18:43:04.980000Z,2026-02-15T17:08:13.618304Z,255,CPSEFESE,6831,54,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc7936cde2a36418c5b4,65cf6d7853481e8eca326136,APPROVED,Not Applicable,2026-02-15T17:04:00.382000Z,2026-02-15T17:10:11.994000Z,2026-02-15T18:43:05.216000Z,2026-02-15T17:10:12.495338Z,372,CPSEFESE,1422,71,Female,Mixed,United States,United States,United States,Spanish,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc7a4c6d292209a2adb7,69835dbecdd642036a7addb3,APPROVED,Not Applicable,2026-02-15T17:03:57.758000Z,2026-02-15T17:12:33.092000Z,2026-02-15T18:44:24.553000Z,2026-02-15T17:12:33.478909Z,516,CPSEFESE,34,43,Male,Mixed,United States,United States,United States,English,No,Part-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fc7a67d20664127ded0a,6665aacb7549bd73950c9e6b,APPROVED,Not Applicable,2026-02-15T17:04:06.695000Z,2026-02-15T17:10:29.053000Z,2026-02-15T18:43:05.452000Z,2026-02-15T17:10:29.511331Z,383,CPSEFESE,2583,43,Female,White,Romania,United Kingdom,Romania,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc7b5938c74bb2ba49f2,666c50576894ee3e6696af53,APPROVED,Not Applicable,2026-02-15T17:04:02.518000Z,2026-02-15T17:08:14.022000Z,2026-02-15T18:44:24.815000Z,2026-02-15T17:08:14.419622Z,252,CPSEFESE,1510,23,Male,Asian,Afghanistan,United Kingdom,United Kingdom,Pashto,Yes,Full-Time,Pass,N/A,N/A,N/A,N/A,N/A
6991fc7cd82fae03f7b78bfb,574aff1b5bef980007af2745,APPROVED,Not Applicable,2026-02-15T17:04:06.219000Z,2026-02-15T17:08:09.564000Z,2026-02-15T18:43:05.884000Z,2026-02-15T17:08:10.017289Z,244,CPSEFESE,4560,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,Pass,N/A
6991fc7ea6725b4751e7cb73,644bc265cb8a19eab3311bab,APPROVED,Not Applicable,2026-02-15T17:04:01.732000Z,2026-02-15T17:10:14.100000Z,2026-02-15T18:43:06.197000Z,2026-02-15T17:10:14.512050Z,373,CPSEFESE,5697,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,Pass,N/A
6991fc7eadbf691b4afd5c56,63d14977a22dee1760f8770d,APPROVED,Not Applicable,2026-02-15T17:04:01.123000Z,2026-02-15T17:08:39.114000Z,2026-02-15T18:44:25.091000Z,2026-02-15T17:08:39.538521Z,278,CPSEFESE,2001,38,Male,White,Greece,United Kingdom,United Kingdom,Greek,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc7f091a63afa041f67f,6043a1dc4c33ef37c64f0812,APPROVED,Not Applicable,2026-02-15T17:04:04.298000Z,2026-02-15T17:18:11.449000Z,2026-02-15T18:44:25.330000Z,2026-02-15T17:18:12.060398Z,848,CPSEFESE,1892,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,N/A,Pass,N/A
6991fc80adb72b1e64889bc5,669faeb6d07d662c8f3de95b,APPROVED,Not Applicable,2026-02-15T17:04:07.713000Z,2026-02-15T17:07:44.658000Z,2026-02-15T18:43:06.501000Z,2026-02-15T17:07:53.556596Z,217,CPSEFESE,1249,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,N/A,N/A,N/A,Pass,N/A
6991fc8105389eab1a9ff8d8,60f4a96fa040aaa9bac2fb0b,APPROVED,Not Applicable,2026-02-15T17:04:08.399000Z,2026-02-15T17:08:18.211000Z,2026-02-15T18:43:06.731000Z,2026-02-15T17:08:18.701414Z,250,CPSEFESE,6016,41,Female,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc81281bc416560b8b8b,69811d9451120edfa666951d,APPROVED,Not Applicable,2026-02-15T17:04:07.967000Z,2026-02-15T17:08:59.422000Z,2026-02-15T18:44:25.584000Z,2026-02-15T17:09:00.044759Z,292,CPSEFESE,1,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,Pass,N/A
6991fc81cecd1723d23ed483,5c7307403065320001bdf00f,APPROVED,Not Applicable,2026-02-15T17:04:05.710000Z,2026-02-15T17:07:28.306000Z,2026-02-15T18:44:25.837000Z,2026-02-15T17:07:28.659939Z,203,CPSEFESE,7790,60,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fc822ac350f329141d5d,5e480e306f7753000b908cb2,APPROVED,Not Applicable,2026-02-15T17:04:30.796000Z,2026-02-15T17:10:45.398000Z,2026-02-15T18:44:26.077000Z,2026-02-15T17:10:45.786121Z,375,CPSEFESE,3775,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,N/A,N/A,Pass,N/A,Pass,N/A
6991fc8255635e5751a241c6,671a5785170a0f6380c51f28,APPROVED,Not Applicable,2026-02-15T17:05:17.198000Z,2026-02-15T17:13:24.701000Z,2026-02-15T18:43:08.152000Z,2026-02-15T17:13:25.094891Z,488,CPSEFESE,2938,32,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc849186a7495bb5f326,65dfbf73ec3a047b5653add8,APPROVED,Not Applicable,2026-02-15T17:04:07.171000Z,2026-02-15T17:07:33.410000Z,2026-02-15T18:43:08.500000Z,2026-02-15T17:07:33.802255Z,207,CPSEFESE,7200,53,Female,White,United States,United States,United States,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fc8509e1247bd22f29ca,698830615fe5f0ce374e1e9b,APPROVED,Not Applicable,2026-02-15T17:04:09.069000Z,2026-02-15T17:07:42.671000Z,2026-02-15T18:43:08.801000Z,2026-02-15T17:07:43.109853Z,214,CPSEFESE,68,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,N/A,Pass,Pass,N/A
6991fc85e3433117619672a1,5dcf4136cf8e7e086ea019e4,APPROVED,Not Applicable,2026-02-15T17:04:12.448000Z,2026-02-15T17:18:05.528000Z,2026-02-15T18:43:09.027000Z,2026-02-15T17:18:05.983141Z,834,CPSEFESE,15946,58,Female,White,United States,United States,United States,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc867d8e0472a9a9a9f3,671b9d84bec15d847b871466,APPROVED,Not Applicable,2026-02-15T17:05:20.681000Z,2026-02-15T17:16:52.893000Z,2026-02-15T18:43:09.287000Z,2026-02-15T17:16:53.357665Z,693,CPSEFESE,823,68,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,Pass,N/A
6991fc86ed7710e5b679b88f,5fb7df07d137543e4ca86861,APPROVED,Not Applicable,2026-02-15T17:06:26.177000Z,2026-02-15T17:36:31.457000Z,2026-02-15T18:44:26.337000Z,2026-02-15T17:36:31.851014Z,1806,CPSEFESE,1911,35,Male,Asian,United Kingdom,United Kingdom,United Kingdom,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,N/A
6991fc875c6f7a6be81abb5c,63e1b63e2163c30bae297a66,APPROVED,Not Applicable,2026-02-15T17:04:12.352000Z,2026-02-15T17:06:56.039000Z,2026-02-15T18:43:09.528000Z,2026-02-15T17:06:56.424984Z,164,CPSEFESE,1630,60,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,N/A,N/A
6991fc88d3eec15285690a9c,69837a4408642127e8c81c3f,APPROVED,Not Applicable,2026-02-15T17:04:12.222000Z,2026-02-15T17:28:35.334000Z,2026-02-15T18:43:09.755000Z,2026-02-15T17:28:35.794609Z,1464,CPSEFESE,203,35,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc8962558c93b25f35d7,572bcf0d34b25a000edd2cf1,APPROVED,Not Applicable,2026-02-15T17:04:13.719000Z,2026-02-15T17:08:57.648000Z,2026-02-15T18:44:26.586000Z,2026-02-15T17:08:58.199934Z,284,CPSEFESE,6482,38,Male,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fc89c88a30c03bbe75c5,698de8953c24d3b3ec682a20,APPROVED,Not Applicable,2026-02-15T17:04:14.956000Z,2026-02-15T17:09:42.926000Z,2026-02-15T18:43:09.997000Z,2026-02-15T17:09:43.329345Z,328,CPSEFESE,21,25,Female,Mixed,United States,United States,United States,Spanish,No,Unemployed (and job seeking),N/A,Pass,N/A,N/A,Pass,N/A
6991fc8a5455d1792ae2591f,63b40e41dbb929924b4db7ce,APPROVED,Not Applicable,2026-02-15T17:04:17.077000Z,2026-02-15T17:09:24.539000Z,2026-02-15T18:43:10.231000Z,2026-02-15T17:09:24.905398Z,308,CPSEFESE,1433,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,Pass,N/A,N/A,Pass,N/A
6991fc8fb5921d9cea3ea075,5838532eaac091000137f09e,APPROVED,Not Applicable,2026-02-15T17:04:15.563000Z,2026-02-15T17:05:19.830000Z,2026-02-15T18:44:26.806000Z,2026-02-15T17:05:20.213858Z,65,CPSEFESE,5370,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,N/A,N/A,N/A,N/A
6991fc915c6f7a6be81abb5e,5ff07b5ee7a1d23e719e421e,APPROVED,Not Applicable,2026-02-15T17:04:23.199000Z,2026-02-15T17:08:12.277000Z,2026-02-15T18:43:10.466000Z,2026-02-15T17:08:12.672913Z,230,CPSEFESE,13900,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,Pass,N/A
6991fc92674320f5239ff8e2,5a9fa90f873cda00010d29d8,APPROVED,Not Applicable,2026-02-15T17:04:22.364000Z,2026-02-15T17:07:36.002000Z,2026-02-15T18:44:27.028000Z,2026-02-15T17:07:36.406800Z,194,CPSEFESE,7204,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,Pass,N/A,N/A,N/A,N/A,N/A
6991fc92e204bf19acdecf7f,5abbe13268b65b00018cf94b,APPROVED,Not Applicable,2026-02-15T17:04:24.192000Z,2026-02-15T17:09:45.487000Z,2026-02-15T18:44:27.271000Z,2026-02-15T17:09:45.952952Z,322,CPSEFESE,2623,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,Pass,N/A,N/A,N/A,N/A
6991fc92e20b6633704012f6,5c2fe02d8a20f50001ea5710,APPROVED,Not Applicable,2026-02-15T17:04:23.943000Z,2026-02-15T17:08:34.675000Z,2026-02-15T18:43:10.721000Z,2026-02-15T17:08:35.089218Z,251,CPSEFESE,2021,46,Female,White,United States,United States,United States,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fc94ffbb465c3be017eb,566d5997d408ea00051a2a86,APPROVED,Not Applicable,2026-02-15T17:04:23.522000Z,2026-02-15T17:07:17.163000Z,2026-02-15T18:44:27.514000Z,2026-02-15T17:07:17.569526Z,174,CPSEFESE,4874,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fc95a9841bf8f26b957c,64da2707c3e6642220490de0,APPROVED,Not Applicable,2026-02-15T17:04:28.775000Z,2026-02-15T17:10:34.448000Z,2026-02-15T18:44:27.755000Z,2026-02-15T17:10:34.831750Z,366,CPSEFESE,5547,37,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fc98482b7d77ef3b92f0,669bcbe3d03c1be10fb64724,APPROVED,Not Applicable,2026-02-15T17:04:28.389000Z,2026-02-15T17:11:05.164000Z,2026-02-15T18:44:27.990000Z,2026-02-15T17:11:05.533799Z,397,CPSEFESE,1958,55,Male,White,New Zealand,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fc9cd82583c3a8574749,5dda993086c886a06ce9108d,APPROVED,Not Applicable,2026-02-15T17:04:33.973000Z,2026-02-15T17:06:22.082000Z,2026-02-15T18:43:10.954000Z,2026-02-15T17:06:22.480911Z,109,CPSEFESE,12497,78,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,Pass,N/A,N/A,N/A
6991fc9d531252fe1d08e255,6697c1d5bc02db8aedeb0545,APPROVED,Not Applicable,2026-02-15T17:04:32.250000Z,2026-02-15T17:06:35.144000Z,2026-02-15T18:43:11.218000Z,2026-02-15T17:06:35.534028Z,123,CPSEFESE,647,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc9ef4f0f6c2a8e69683,63ee6ca92186ac65c4437d62,APPROVED,Not Applicable,2026-02-15T17:04:39.896000Z,2026-02-15T17:08:59.339000Z,2026-02-15T18:44:28.220000Z,2026-02-15T17:09:00.304120Z,260,CPSEFESE,1423,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,Pass,N/A,N/A,N/A,N/A
6991fc9f6349023f47d6ade3,5dcffe19c23e0d0f728c647a,APPROVED,Not Applicable,2026-02-15T17:06:51.991000Z,2026-02-15T17:11:46.615000Z,2026-02-15T18:43:11.589000Z,2026-02-15T17:11:47.010751Z,295,CPSEFESE,995,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc9f847240e78542ab1f,6733c9f67240fddc73fe943b,APPROVED,Not Applicable,2026-02-15T17:04:35.514000Z,2026-02-15T17:08:32.567000Z,2026-02-15T18:44:28.536000Z,2026-02-15T17:08:32.944447Z,238,CPSEFESE,4212,60,Male,White,Lithuania,United States,United States,Lithuanian,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fc9feb2b81b4d459e156,6613fbd97d84091e654e5ca6,APPROVED,Not Applicable,2026-02-15T17:04:35.099000Z,2026-02-15T17:32:09.945000Z,2026-02-15T18:43:11.983000Z,2026-02-15T17:32:10.414580Z,1655,CPSEFESE,1403,42,Female,Mixed,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fca24de1a0e529603185,67a36295836566498f2a9c4d,APPROVED,Not Applicable,2026-02-15T17:04:40.517000Z,2026-02-15T17:08:41.501000Z,2026-02-15T18:44:28.931000Z,2026-02-15T17:08:41.895776Z,241,CPSEFESE,1879,72,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,Pass,N/A
6991fca26d17ed5f04a0a2fe,6646310f95427e27d874414b,APPROVED,Not Applicable,2026-02-15T17:04:38.387000Z,2026-02-15T17:11:41.365000Z,2026-02-15T18:43:12.312000Z,2026-02-15T17:11:41.763741Z,423,CPSEFESE,521,27,Female,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fca431a4af712896941f,67523a5c5d136f0780c8affc,APPROVED,Not Applicable,2026-02-15T17:04:41.484000Z,2026-02-15T17:07:18.812000Z,2026-02-15T18:44:29.272000Z,2026-02-15T17:07:19.185681Z,158,CPSEFESE,238,22,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,N/A,N/A,N/A,N/A
6991fca51c5b9e8e4d5a0c91,65319856c26aa4496e7c1582,APPROVED,Not Applicable,2026-02-15T17:04:41.549000Z,2026-02-15T17:12:24.912000Z,2026-02-15T18:44:30.226000Z,2026-02-15T17:12:25.574755Z,464,CPSEFESE,800,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fca59c912490bb8365e4,5c617b872026f300018082d1,APPROVED,Not Applicable,2026-02-15T17:04:41.850000Z,2026-02-15T17:07:34.860000Z,2026-02-15T18:43:12.557000Z,2026-02-15T17:07:36.074855Z,174,CPSEFESE,2562,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,Pass,N/A,N/A,Pass,N/A
6991fca68f8b0787f3a9209f,5c4af67cdccaa800016b3192,APPROVED,Not Applicable,2026-02-15T17:04:43.717000Z,2026-02-15T17:08:39.530000Z,2026-02-15T18:44:30.639000Z,2026-02-15T17:08:40.026130Z,236,CPSEFESE,16055,43,Male,White,United States,United States,United States,English,Yes,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fca785f0c426be095401,6978ec39fb3110f236446395,APPROVED,Not Applicable,2026-02-15T17:04:46.794000Z,2026-02-15T17:08:37.329000Z,2026-02-15T18:43:12.796000Z,2026-02-15T17:08:37.916623Z,231,CPSEFESE,118,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other,N/A,Pass,N/A,N/A,Pass,N/A
6991fca818aa797e11b78c24,5e5f8c16394d082c15a4e93a,APPROVED,Not Applicable,2026-02-15T17:04:44.362000Z,2026-02-15T17:12:29.427000Z,2026-02-15T18:44:30.895000Z,2026-02-15T17:12:29.812493Z,466,CPSEFESE,3842,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fca835e0431bd79ba7ce,673b7de4a2e905d7e456db70,APPROVED,Not Applicable,2026-02-15T17:04:44.837000Z,2026-02-15T17:08:02.339000Z,2026-02-15T18:43:13.041000Z,2026-02-15T17:08:02.720654Z,198,CPSEFESE,1070,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fca8ed7710e5b679b892,5c747b0f181ad300113363ed,APPROVED,Not Applicable,2026-02-15T17:04:52.639000Z,2026-02-15T17:33:16.068000Z,2026-02-15T18:44:31.145000Z,2026-02-15T17:33:16.552657Z,1704,CPSEFESE,11730,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,Pass,N/A,Pass,N/A
6991fcab7dfaefb845e7cb81,66129a8cb7a1226062194e4d,APPROVED,Not Applicable,2026-02-15T17:04:47.022000Z,2026-02-15T17:07:48.839000Z,2026-02-15T18:44:31.458000Z,2026-02-15T17:07:49.269141Z,182,CPSEFESE,605,32,Male,White,New Zealand,United Kingdom,New Zealand,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fcac1385c4d8671c40b3,5c005838232b6c0001221acf,APPROVED,Not Applicable,2026-02-15T17:04:57.568000Z,2026-02-15T17:10:51.552000Z,2026-02-15T18:43:13.310000Z,2026-02-15T17:10:51.965744Z,354,CPSEFESE,2061,27,Female,White,United States,United States,United States,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcae2779ddbe26f39349,66cd0cfabaa915947f4a62cd,APPROVED,Not Applicable,2026-02-15T17:04:49.272000Z,2026-02-15T17:07:18.931000Z,2026-02-15T18:44:31.807000Z,2026-02-15T17:07:19.722746Z,150,CPSEFESE,1826,28,Male,Asian,Pakistan,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking),N/A,N/A,N/A,Pass,Pass,N/A
6991fcaf6029738c91f0de39,66e30af71c095ea535047b06,APPROVED,Not Applicable,2026-02-15T17:04:52.851000Z,2026-02-15T17:07:21.980000Z,2026-02-15T18:43:13.564000Z,2026-02-15T17:07:22.372605Z,150,CPSEFESE,3351,34,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
